"[3, 23, 1, 1]",0
"[3, 23, 2, 1]",0
"[3, 24, 1, 1]",0
"[3, 24, 2, 1]",0
"[3, 25, 1, 1]",0
"[3, 25, 2, 1]",0
"[3, 26, 1, 1]",0
"[3, 26, 2, 1]",0
"[4, 2, 1, 1]",0
"[4, 2, 2, 1]",0
"[4, 4, 1, 1]",0
"[4, 4, 2, 1]",0
"[4, 5, 1, 1]",0
"[4, 5, 2, 1]",0
"[4, 6, 1, 1]",0
"[4, 6, 2, 1]",0
"[4, 7, 1, 1]",0
"[4, 7, 2, 1]",0
"[4, 12, 1, 1]",0
"[4, 12, 2, 1]",0
"[5, 2, 1, 1]",0
"[5, 2, 2, 1]",0
"[5, 4, 1, 1]",0
"[5, 4, 2, 1]",0
"[5, 5, 1, 1]",0
"[5, 5, 2, 1]",0
"[5, 6, 1, 1]",0
"[5, 6, 2, 1]",0
"[5, 7, 1, 1]",0
"[5, 7, 2, 1]",0
"[5, 11, 1, 1]",0
"[5, 11, 2, 1]",0
"[5, 12, 1, 1]",0
"[5, 12, 2, 1]",0
"[5, 13, 1, 1]",0
"[5, 13, 2, 1]",0
"[5, 14, 1, 1]",0
"[5, 14, 2, 1]",0
"[5, 15, 1, 1]",0
"[5, 15, 2, 1]",0
"[5, 16, 1, 1]",0
"[5, 16, 2, 1]",0
"[5, 17, 1, 1]",0
"[5, 17, 2, 1]",0
"[5, 18, 1, 1]",0
"[5, 22, 1, 1]",0
"[5, 22, 2, 1]",0
"[5, 23, 1, 1]",0
"[5, 23, 2, 1]",0
"[5, 24, 1, 1]",0
"[5, 24, 2, 1]",0
"[5, 25, 1, 1]",0
"[5, 25, 2, 1]",0
"[6, 2, 1, 1]",0
"[6, 2, 3, 1]",0
"[6, 4, 1, 1]",0
"[6, 4, 2, 1]",0
"[6, 6, 1, 1]",0
"[6, 11, 1, 1]",0
"[6, 11, 2, 1]",0
"[6, 12, 1, 1]",0
"[6, 12, 2, 1]",0
"[6, 13, 1, 1]",0
"[6, 13, 2, 1]",0
"[6, 14, 1, 1]",0
"[6, 14, 2, 1]",0
"[6, 15, 1, 1]",0
"[6, 15, 2, 1]",0
"[6, 16, 1, 1]",0
"[6, 16, 2, 1]",0
"[6, 17, 1, 1]",0
"[6, 17, 2, 1]",0
"[6, 18, 1, 1]",0
"[6, 23, 1, 1]",0
"[6, 23, 2, 1]",0
"[6, 24, 1, 1]",0
"[6, 24, 2, 1]",0
"[6, 25, 1, 1]",0
"[6, 25, 2, 1]",0
"[6, 26, 1, 1]",0
"[6, 26, 2, 1]",0
"[7, 4, 1, 1]",0
"[7, 4, 2, 1]",0
"[7, 4, 3, 1]",0
"[7, 5, 1, 1]",0
"[7, 7, 2, 1]",0
"[7, 7, 3, 1]",0
"[7, 8, 1, 1]",0
"[7, 8, 2, 1]",0
"[7, 9, 1, 1]",0
"[7, 9, 2, 1]",0
"[7, 10, 1, 1]",0
"[7, 10, 2, 1]",0
"[7, 14, 1, 1]",0
"[7, 14, 2, 1]",0
"[7, 15, 1, 1]",0
"[7, 15, 2, 1]",0
"[7, 16, 1, 1]",0
"[7, 16, 2, 1]",0
"[8, 3, 1, 1]",0
"[8, 3, 2, 1]",0
"[8, 4, 3, 1]",0
"[8, 5, 1, 1]",0
"[8, 5, 2, 1]",0
"[8, 6, 1, 1]",0
"[8, 7, 1, 1]",0
"[8, 7, 2, 1]",0
"[8, 8, 1, 1]",0
"[8, 8, 2, 1]",0
"[8, 9, 1, 1]",0
"[8, 9, 2, 1]",0
"[8, 10, 1, 1]",0
"[8, 10, 2, 1]",0
"[8, 15, 1, 1]",0
"[8, 15, 2, 1]",0
"[8, 16, 1, 1]",0
"[8, 16, 2, 1]",0
"[8, 17, 1, 1]",0
"[8, 17, 2, 1]",0
"[8, 18, 1, 1]",0
"[8, 18, 2, 1]",0
"[9, 3, 2, 1]",0
"[9, 4, 1, 1]",0
"[9, 6, 1, 1]",0
"[9, 6, 2, 1]",0
"[9, 7, 1, 1]",0
"[9, 7, 2, 1]",0
"[9, 8, 3, 1]",0
"[9, 9, 1, 1]",0
"[9, 9, 2, 1]",0
"[9, 10, 1, 1]",0
"[9, 10, 2, 1]",0
"[9, 14, 1, 1]",0
"[9, 14, 2, 1]",0
"[9, 15, 1, 1]",0
"[9, 15, 2, 1]",0
"[9, 16, 1, 1]",0
"[9, 16, 2, 1]",0
"[9, 17, 1, 1]",0
"[9, 19, 1, 1]",0
"[9, 19, 3, 1]",0
"[10, 3, 1, 1]",0
"[10, 4, 2, 1]",0
"[10, 5, 1, 1]",0
"[10, 6, 1, 1]",0
"[10, 6, 2, 1]",0
"[10, 7, 1, 1]",0
"[10, 7, 2, 1]",0
"[10, 9, 1, 1]",0
"[10, 9, 2, 1]",0
"[10, 10, 2, 1]",0
"[10, 18, 3, 1]",0
"[10, 18, 4, 1]",0
"[10, 19, 1, 1]",0
"[10, 19, 2, 1]",0
"[10, 19, 3, 1]",0
"[11, 2, 1, 1]",0
"[11, 2, 2, 1]",0
"[11, 4, 1, 1]",0
"[11, 4, 2, 1]",0
"[11, 6, 1, 1]",0
"[11, 6, 2, 1]",0
"[11, 11, 1, 1]",0
"[11, 11, 2, 1]",0
"[11, 12, 1, 1]",0
"[11, 12, 2, 1]",0
"[11, 13, 1, 1]",0
"[11, 13, 2, 1]",0
"[11, 14, 1, 1]",0
"[11, 14, 2, 1]",0
"[11, 15, 1, 1]",0
"[11, 15, 2, 1]",0
"[11, 16, 1, 1]",0
"[11, 16, 2, 1]",0
"[11, 17, 2, 1]",0
"[11, 18, 1, 1]",0
"[11, 18, 2, 1]",0
"[11, 24, 1, 1]",0
"[11, 25, 2, 1]",0
"[11, 27, 1, 1]",0
"[11, 27, 2, 1]",0
"[12, 2, 1, 1]",0
"[12, 4, 1, 1]",0
"[12, 5, 2, 1]",0
"[12, 6, 1, 1]",0
"[12, 6, 2, 1]",0
"[12, 7, 1, 1]",0
"[12, 7, 2, 1]",0
"[12, 12, 1, 1]",0
"[12, 12, 2, 1]",0
"[12, 13, 2, 1]",0
"[12, 13, 3, 1]",0
"[12, 14, 1, 1]",0
"[12, 14, 2, 1]",0
"[12, 15, 1, 1]",0
"[12, 16, 1, 1]",0
"[12, 16, 2, 1]",0
"[12, 17, 2, 1]",0
"[12, 18, 1, 1]",0
"[12, 18, 2, 1]",0
"[12, 19, 1, 1]",0
"[12, 23, 2, 1]",0
"[12, 24, 1, 1]",0
"[12, 24, 2, 1]",0
"[12, 25, 1, 1]",0
"[12, 25, 2, 1]",0
"[12, 26, 1, 1]",0
"[12, 26, 2, 1]",0
"[12, 29, 1, 1]",0
"[12, 29, 2, 1]",0
