WeldID:	3355	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.470	DisplAfterCool:0.510	FrameNumber: 04	StringerNumber: 07	SpotNumber: 01
WeldID:	3356	WeldType nr:	1	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.313	DisplAfterCool:0.430	FrameNumber: 04	StringerNumber: 07	SpotNumber: 02
