WeldID:	3353	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.148	DisplAfterCool:0.280	FrameNumber: 04	StringerNumber: 06	SpotNumber: 01
186280005.000	0.000
186280006.000	30.904
186280014.000	183.141
186280025.000	368.058
186280035.000	549.484
186280045.000	689.027
186280054.000	827.919
186280065.000	964.416
186280075.000	1068.425
186280085.000	1152.179
186280095.000	1225.942
186280105.000	1302.319
186280114.000	1370.593
186280125.000	1433.875
186280135.000	1492.209
186280145.000	1552.642
186280155.000	1610.878
186280165.000	1666.541
186280175.000	1718.793
186280185.000	1771.950
186280195.000	1821.267
186280205.000	1870.245
186280215.000	1910.939
186280225.000	1954.844
186280234.000	1997.883
186280245.000	2044.015
186280255.000	2082.821
186280265.000	2117.188
186280275.000	2153.126
186280285.000	2189.878
186280294.000	2224.208
186280305.000	2252.713
186280315.000	2283.956
186280325.000	2317.110
186280335.000	2347.781
186280344.000	2378.456
186280355.000	2402.394
186280365.000	2427.532
186280374.000	2454.662
186280385.000	2480.074
186280395.000	2506.402
186280405.000	2534.924
186280415.000	2571.519
186280424.000	2601.406
186280435.000	2624.087
186280445.000	2630.746
186280454.000	2643.166
186280465.000	2655.223
186280475.000	2669.684
186280484.000	2674.606
186280495.000	2676.114
186280505.000	2687.462
186280515.000	2700.507
186280525.000	2709.365
186280535.000	2707.087
186280544.000	2708.692
186280555.000	2716.779
186280565.000	2722.699
186280575.000	2722.345
186280585.000	2711.307
186280595.000	2708.212
186280605.000	2708.466
186280615.000	2711.435
186280624.000	2710.318
186280635.000	2709.298
186280645.000	2717.767
186280655.000	2723.935
186280665.000	2729.359
186280675.000	2727.909
186280684.000	2732.490
186280695.000	2741.908
186280705.000	2750.205
186280714.000	2751.210
186280725.000	2752.641
186280735.000	2761.802
186280744.000	2772.560
186280755.000	2781.131
186280765.000	2782.534
186280774.000	2791.884
186280784.000	2802.075
186280795.000	2816.209
186280804.000	2821.693
186280815.000	2826.124
186280825.000	2834.729
186280834.000	2852.972
186280845.000	2864.152
186280855.000	2874.973
186280864.000	2884.059
186280875.000	2903.533
186280885.000	2924.661
186280894.000	2940.694
186280905.000	2954.207
186280915.000	2971.572
186280925.000	2987.136
186280935.000	2998.583
186280945.000	2999.587
186280954.000	2997.032
186280965.000	2995.361
186280975.000	2988.678
186280984.000	2976.414
186280994.000	2958.938
186281005.000	2945.106
186281014.000	2938.451
186281025.000	2940.668
186281035.000	2937.802
186281045.000	2936.042
186281054.000	2944.131
186281065.000	2960.310
186281074.000	2976.892
186281084.000	2979.848
186281095.000	2984.303
186281104.000	2992.377
186281115.000	2995.316
186281125.000	2986.684
186281135.000	2973.778
186281145.000	2968.056
186281154.000	2960.865
186281166.000	2948.320
186281174.000	2935.533
186281185.000	2931.894
186281195.000	2940.841
186281204.000	2958.625
186281215.000	2986.625
186281224.000	3012.592
186281235.000	3043.195
186281245.000	3058.044
186281254.000	3074.248
186281264.000	3076.650
186281275.000	3090.188
186281284.000	3098.616
186281295.000	3110.245
186281304.000	3112.959
186281315.000	3114.547
186281324.000	3108.661
186281335.000	3098.085
186281345.000	3081.908
186281354.000	3052.020
186281364.000	3027.979
186281375.000	3024.373
186281384.000	3024.223
186281395.000	3026.999
186281404.000	3002.612
186281415.000	2980.923
186281424.000	2925.930
186281435.000	2847.926
186281445.000	2738.692
186281454.000	2626.740
186281465.000	0.000
