WeldID:	3457	WeldType nr:	0	WeldError	1	RincoStatus:	0x0	WeldEnd:	0x0	DisplAfterWeld:NaN	DisplAfterCool:0.000	FrameNumber: 08	StringerNumber: 17	SpotNumber: 02
26001.000	0.011	0.000
26002.000	0.011	0.000
WeldID:	3459	WeldType nr:	1	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.310	DisplAfterCool:0.410	FrameNumber: 08	StringerNumber: 17	SpotNumber: 02
1034001.000	3.172	0.000
1034002.000	3.172	0.000
1034003.000	3.172	0.000
1034004.000	3.172	0.000
1034005.000	3.172	0.000
1034006.000	3.172	0.000
1034007.000	3.173	0.000
1034008.000	3.173	0.000
1034009.000	3.173	0.010
1034010.000	3.173	0.010
1034011.000	3.173	0.010
1034012.000	3.173	0.010
1034013.000	3.173	0.010
1034014.000	3.173	0.010
1034015.000	3.173	0.010
1034016.000	3.173	0.010
1034017.000	3.183	0.010
1034018.000	3.183	0.010
1034019.000	3.183	0.010
1034020.000	3.183	0.010
1034021.000	3.183	0.010
1034022.000	3.183	0.010
1034023.000	3.183	0.010
1034024.000	3.183	0.010
1034025.000	3.183	0.010
1034026.000	3.183	0.010
1034027.000	3.180	0.010
1034028.000	3.180	0.010
1034029.000	3.180	0.010
1034030.000	3.180	0.010
1034031.000	3.180	0.010
1034032.000	3.180	0.010
1034033.000	3.180	0.010
1034034.000	3.180	0.010
1034035.000	3.180	0.010
1034036.000	3.180	0.010
1034037.000	3.182	0.010
1034038.000	3.182	0.010
1034039.000	3.182	0.010
1034040.000	3.182	0.010
1034041.000	3.182	0.010
1034042.000	3.182	0.010
1034043.000	3.182	0.010
1034044.000	3.182	0.010
1034045.000	3.182	0.010
1034046.000	3.182	0.010
1034047.000	3.179	0.010
1034048.000	3.179	0.010
1034049.000	3.179	0.010
1034050.000	3.179	0.010
1034051.000	3.179	0.010
1034052.000	3.179	0.010
1034053.000	3.179	0.010
1034054.000	3.179	0.010
1034055.000	3.179	0.010
1034056.000	3.179	0.010
1034057.000	3.175	0.010
1034058.000	3.175	0.010
1034059.000	3.175	0.010
1034060.000	3.175	0.010
1034061.000	3.175	0.010
1034062.000	3.175	0.010
1034063.000	3.175	0.010
1034064.000	3.175	0.010
1034065.000	3.175	0.010
1034066.000	3.175	0.010
1034067.000	3.170	0.010
1034068.000	3.170	0.010
1034069.000	3.170	0.010
1034070.000	3.170	0.010
1034071.000	3.170	0.010
1034072.000	3.170	0.010
1034073.000	3.170	0.010
1034074.000	3.170	0.010
1034075.000	3.170	0.010
1034076.000	3.170	0.010
1034077.000	3.166	0.020
1034078.000	3.166	0.020
1034079.000	3.166	0.020
1034080.000	3.166	0.020
1034081.000	3.166	0.020
1034082.000	3.166	0.020
1034083.000	3.166	0.020
1034084.000	3.166	0.020
1034085.000	3.166	0.020
1034086.000	3.166	0.020
1034087.000	3.162	0.020
1034088.000	3.162	0.020
1034089.000	3.162	0.020
1034090.000	3.162	0.020
1034091.000	3.162	0.020
1034092.000	3.162	0.020
1034093.000	3.162	0.020
1034094.000	3.162	0.020
1034095.000	3.162	0.020
1034096.000	3.162	0.020
1034097.000	3.162	0.020
1034098.000	3.162	0.020
1034099.000	3.162	0.020
1034100.000	3.162	0.020
1034101.000	3.162	0.020
1034102.000	3.162	0.020
1034103.000	3.162	0.020
1034104.000	3.162	0.020
1034105.000	3.162	0.020
1034106.000	3.162	0.020
1034107.000	3.161	0.020
1034108.000	3.161	0.020
1034109.000	3.161	0.020
1034110.000	3.161	0.020
1034111.000	3.161	0.020
1034112.000	3.161	0.020
1034113.000	3.161	0.020
1034114.000	3.161	0.020
1034115.000	3.161	0.020
1034116.000	3.161	0.020
1034117.000	3.164	0.020
1034118.000	3.164	0.020
1034119.000	3.164	0.020
1034120.000	3.164	0.020
1034121.000	3.164	0.020
1034122.000	3.164	0.020
1034123.000	3.164	0.020
1034124.000	3.164	0.020
1034125.000	3.164	0.020
1034126.000	3.164	0.020
1034127.000	3.167	0.020
1034128.000	3.167	0.020
1034129.000	3.167	0.020
1034130.000	3.167	0.020
1034131.000	3.167	0.020
1034132.000	3.167	0.020
1034133.000	3.167	0.020
1034134.000	3.167	0.020
1034135.000	3.167	0.020
1034136.000	3.167	0.020
1034137.000	3.164	0.020
1034138.000	3.164	0.020
1034139.000	3.164	0.020
1034140.000	3.164	0.020
1034141.000	3.164	0.020
1034142.000	3.164	0.020
1034143.000	3.164	0.020
1034144.000	3.164	0.020
1034145.000	3.164	0.020
1034146.000	3.164	0.020
1034147.000	3.162	0.020
1034148.000	3.162	0.020
1034149.000	3.162	0.020
1034150.000	3.162	0.020
1034151.000	3.162	0.020
1034152.000	3.162	0.020
1034153.000	3.162	0.020
1034154.000	3.162	0.020
1034155.000	3.162	0.020
1034156.000	3.162	0.020
1034157.000	3.164	0.020
1034158.000	3.164	0.020
1034159.000	3.164	0.020
1034160.000	3.164	0.020
1034161.000	3.164	0.020
1034162.000	3.164	0.020
1034163.000	3.164	0.020
1034164.000	3.164	0.020
1034165.000	3.164	0.020
1034166.000	3.164	0.020
1034167.000	3.146	0.020
1034168.000	3.146	0.020
1034169.000	3.146	0.020
1034170.000	3.146	0.020
1034171.000	3.146	0.020
1034172.000	3.146	0.020
1034173.000	3.146	0.020
1034174.000	3.146	0.020
1034175.000	3.146	0.020
1034176.000	3.146	0.020
1034177.000	3.148	0.020
1034178.000	3.148	0.020
1034179.000	3.148	0.020
1034180.000	3.148	0.020
1034181.000	3.148	0.020
1034182.000	3.148	0.020
1034183.000	3.148	0.020
1034184.000	3.148	0.020
1034185.000	3.148	0.020
1034186.000	3.148	0.020
1034187.000	3.150	0.020
1034188.000	3.150	0.020
1034189.000	3.150	0.020
1034190.000	3.150	0.020
1034191.000	3.150	0.020
1034192.000	3.150	0.020
1034193.000	3.150	0.020
1034194.000	3.150	0.020
1034195.000	3.150	0.020
1034196.000	3.150	0.020
1034197.000	3.153	0.020
1034198.000	3.153	0.020
1034199.000	3.153	0.020
1034200.000	3.153	0.020
1034201.000	3.153	0.020
