WeldID:	3314	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.150	DisplAfterCool:0.270	FrameNumber: 03	StringerNumber: 23	SpotNumber: 01
107979001.000	3.146	0.000
107979002.000	3.146	0.000
107979003.000	3.118	0.000
107979004.000	3.118	0.000
107979005.000	3.118	0.000
107979006.000	3.118	0.000
107979007.000	3.118	0.000
107979008.000	3.118	0.000
107979009.000	3.118	0.000
107979010.000	3.118	0.000
107979011.000	3.118	0.000
107979012.000	3.118	0.000
107979013.000	3.130	0.000
107979014.000	3.130	0.000
107979015.000	3.130	0.000
107979016.000	3.130	0.000
107979017.000	3.130	0.000
107979018.000	3.130	0.000
107979019.000	3.130	0.000
107979020.000	3.130	0.000
107979021.000	3.130	0.000
107979022.000	3.130	0.000
107979023.000	3.136	0.000
107979024.000	3.136	0.000
107979025.000	3.136	0.000
107979026.000	3.136	0.000
107979027.000	3.136	0.000
107979028.000	3.136	0.000
107979029.000	3.136	0.000
107979030.000	3.136	0.000
107979031.000	3.136	0.000
107979032.000	3.136	0.000
107979033.000	3.126	0.000
107979034.000	3.126	0.000
107979035.000	3.126	0.000
107979036.000	3.126	0.000
107979037.000	3.126	0.000
107979038.000	3.126	0.000
107979039.000	3.126	0.000
107979040.000	3.126	0.000
107979041.000	3.126	0.000
107979042.000	3.126	0.000
107979043.000	3.145	0.000
107979044.000	3.145	0.000
107979045.000	3.145	0.000
107979046.000	3.145	0.000
107979047.000	3.145	0.000
107979048.000	3.145	0.000
107979049.000	3.145	0.000
107979050.000	3.145	0.000
107979051.000	3.145	0.000
107979052.000	3.145	0.000
107979053.000	3.087	0.000
107979054.000	3.087	0.000
107979055.000	3.087	0.000
107979056.000	3.087	0.000
107979057.000	3.087	0.000
107979058.000	3.087	0.000
107979059.000	3.087	0.000
107979060.000	3.087	0.000
107979061.000	3.087	0.000
107979062.000	3.087	0.000
107979063.000	3.169	0.000
107979064.000	3.169	0.000
107979065.000	3.169	0.000
107979066.000	3.169	0.000
107979067.000	3.169	0.000
107979068.000	3.169	0.000
107979069.000	3.169	0.000
107979070.000	3.169	0.000
107979071.000	3.169	0.000
107979072.000	3.169	0.000
107979073.000	3.184	0.000
107979074.000	3.184	0.000
107979075.000	3.184	0.000
107979076.000	3.184	0.000
107979077.000	3.184	0.000
107979078.000	3.184	0.000
107979079.000	3.184	0.000
107979080.000	3.184	0.000
107979081.000	3.184	0.000
