WeldID:	3310	WeldType nr:	0	WeldError	3	RincoStatus:	0x800	WeldEnd:	0x4	DisplAfterWeld:0.337	DisplAfterCool:0.400	FrameNumber: 03	StringerNumber: 25	SpotNumber: 01
WeldID:	3311	WeldType nr:	1	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.440	DisplAfterCool:0.530	FrameNumber: 03	StringerNumber: 25	SpotNumber: 02
