WeldID:	2414	WeldType nr:	1	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.529	DisplAfterCool:0.590	FrameNumber: 04	StringerNumber: 13	SpotNumber: 02
94380504.000	0.000
94380505.000	30.102
94380514.000	95.209
94380525.000	187.306
94380534.000	283.598
94380545.000	410.588
94380555.000	562.498
94380564.000	719.654
94380575.000	889.920
94380584.000	1051.273
94380595.000	1223.774
94380605.000	1377.046
94380614.000	1512.695
94380624.000	1607.186
94380635.000	1673.814
94380644.000	1719.904
94380654.000	1751.979
94380665.000	1772.864
94380674.000	1785.700
94380685.000	1795.887
94380695.000	1811.084
94380704.000	1828.370
94380714.000	1842.737
94380725.000	1856.312
94380734.000	1867.749
94380744.000	1886.477
94380755.000	1905.465
94380764.000	1926.942
94380774.000	1943.865
94380785.000	1966.819
94380794.000	1994.251
94380805.000	2029.142
94380814.000	2060.446
94380824.000	2090.120
94380835.000	2119.458
94380845.000	2145.396
94380854.000	2171.551
94380865.000	2191.067
94380875.000	2208.042
94380884.000	2224.925
94380895.000	2238.888
94380904.000	2252.001
94380914.000	2257.583
94380925.000	2266.826
94380934.000	2269.272
94380944.000	2269.855
94380955.000	2261.282
94380964.000	2259.693
94380974.000	2260.630
94380985.000	2269.303
94380994.000	2269.274
94381004.000	2273.586
94381015.000	2272.861
94381024.000	2280.688
94381035.000	2282.826
94381044.000	2284.996
94381055.000	2281.244
94381065.000	2285.735
94381074.000	2292.472
94381084.000	2301.249
94381095.000	2305.361
94381104.000	2310.672
94381114.000	2322.572
94381124.000	2337.219
94381135.000	2346.943
94381145.000	2344.958
94381154.000	2343.206
94381165.000	2342.124
94381175.000	2340.117
94381184.000	2329.232
94381195.000	2314.089
94381204.000	2299.638
94381214.000	2287.594
94381225.000	2270.182
94381234.000	2248.220
94381244.000	2230.760
94381255.000	2218.243
94381264.000	2204.788
94381275.000	2180.921
94381285.000	2156.327
94381294.000	2138.390
94381304.000	2122.219
94381315.000	2100.262
94381324.000	2069.162
94381335.000	2025.316
94381345.000	2001.589
94381354.000	1966.829
94381364.000	1937.122
94381374.000	1880.515
94381384.000	1830.085
94381395.000	1783.105
94381404.000	1743.627
94381415.000	1706.745
94381425.000	1678.176
94381434.000	1658.173
94381444.000	1640.546
94381454.000	1622.320
94381464.000	1601.432
94381475.000	1588.150
94381484.000	1579.595
94381494.000	1574.535
94381505.000	1566.969
94381514.000	1560.232
94381524.000	1560.710
94381535.000	1562.306
94381544.000	1566.732
94381555.000	1567.854
94381565.000	1574.685
94381574.000	1582.378
94381584.000	1593.869
94381595.000	1601.377
94381604.000	1611.594
94381615.000	1624.180
94381625.000	1637.094
94381634.000	1647.613
94381644.000	1654.521
94381655.000	1666.351
94381664.000	1680.353
94381675.000	1698.492
94381684.000	1710.412
94381694.000	1719.635
94381705.000	1729.447
94381714.000	1736.218
94381724.000	1747.439
94381734.000	1748.813
94381744.000	1745.759
94381754.000	1734.602
94381765.000	1719.019
94381774.000	1704.910
94381784.000	1686.000
94381794.000	1674.354
94381804.000	1663.694
94381815.000	1655.263
94381825.000	1640.122
94381834.000	1621.660
94381844.000	1606.535
94381855.000	1593.867
94381864.000	1588.317
94381874.000	1587.505
94381885.000	1598.317
94381894.000	1615.387
94381904.000	1625.379
94381914.000	1622.791
94381924.000	1604.211
94381934.000	1572.010
94381944.000	1529.761
94381954.000	1486.083
94381965.000	1440.331
94381974.000	1398.134
94381984.000	1369.364
94381994.000	1355.826
94382004.000	1352.565
94382014.000	1347.050
94382024.000	1338.193
94382035.000	1332.257
94382044.000	1326.847
94382054.000	1326.847
94382155.000	0.000
WeldID:	2415	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:1.700	DisplAfterCool:1.890	FrameNumber: 04	StringerNumber: 13	SpotNumber: 02
94556004.000	0.000
94556005.000	40.763
94556014.000	144.943
94556025.000	283.375
94556034.000	418.074
94556045.000	566.000
94556055.000	713.928
94556064.000	859.671
94556074.000	975.082
94556085.000	1068.534
94556094.000	1137.971
94556105.000	1199.989
94556114.000	1253.077
94556124.000	1312.471
94556134.000	1363.160
94556144.000	1411.557
94556154.000	1452.071
94556165.000	1489.754
94556174.000	1524.592
94556185.000	1557.751
94556195.000	1591.759
94556204.000	1623.819
94556214.000	1652.486
94556225.000	1676.074
94556234.000	1696.132
94556245.000	1709.431
94556254.000	1718.860
94556265.000	1719.478
94556274.000	1717.217
94556285.000	1711.753
94556294.000	1709.329
94556305.000	1704.210
94556314.000	1698.743
94556325.000	1686.481
94556335.000	1677.010
94556344.000	1667.747
94556354.000	1659.602
94556365.000	1645.880
94556374.000	1631.150
94556385.000	1617.532
94556394.000	1606.856
94556404.000	1597.251
94556415.000	1584.704
94556425.000	1573.462
94556435.000	1563.531
94556444.000	1556.691
94556455.000	1547.515
94556464.000	1538.077
94556474.000	1532.936
94556485.000	1531.515
94556494.000	1535.143
94556504.000	1540.480
94556515.000	1547.095
94556524.000	1554.914
94556534.000	1563.081
94556545.000	1573.266
94556554.000	1582.546
94556564.000	1594.425
94556575.000	1606.687
94556584.000	1620.315
94556595.000	1629.823
94556604.000	1639.554
94556614.000	1656.439
94556625.000	1673.470
94556634.000	1690.128
94556645.000	1700.075
94556655.000	1710.436
94556664.000	1714.801
94556675.000	1715.452
94556684.000	1711.490
94556694.000	1704.811
94556704.000	1698.450
94556714.000	1687.434
94556725.000	1678.248
94556734.000	1663.702
94556744.000	1652.589
94556755.000	1639.177
94556764.000	1631.181
94556774.000	1615.250
94556785.000	1602.715
94556795.000	1589.659
94556804.000	1581.078
94556814.000	1572.113
94556825.000	1560.457
94556834.000	1549.889
94556845.000	1539.887
94556855.000	1533.208
94556864.000	1524.963
94556875.000	1516.363
94556884.000	1512.025
94556894.000	1506.930
94556905.000	1503.000
94556914.000	1496.349
94556924.000	1489.283
94556935.000	1485.131
94556945.000	1483.083
94556954.000	1478.580
94556964.000	1470.433
94556975.000	1462.350
94556984.000	1456.212
94556995.000	1451.668
94557004.000	1444.684
94557015.000	1437.213
94557025.000	1430.514
94557034.000	1424.060
94557044.000	1418.213
94557055.000	1410.467
94557064.000	1404.057
94557075.000	1396.740
94557085.000	1388.823
94557094.000	1378.777
94557104.000	1368.791
94557115.000	1360.836
94557124.000	1354.174
94557135.000	1344.909
94557144.000	1332.288
94557154.000	1316.684
94557165.000	1306.980
94557174.000	1303.128
94557184.000	1306.936
94557195.000	1314.449
94557204.000	1326.019
94557214.000	1339.629
94557225.000	1357.552
94557234.000	1375.779
94557244.000	1395.607
94557255.000	1418.766
94557264.000	1443.576
94557274.000	1466.585
94557284.000	1484.983
94557295.000	1503.043
94557304.000	1513.544
94557314.000	1517.927
94557325.000	1514.831
94557334.000	1511.816
94557344.000	1512.157
94557355.000	1514.181
94557364.000	1514.923
94557375.000	1510.950
94557384.000	1507.919
94557394.000	1503.315
94557404.000	1502.711
94557414.000	1501.350
94557424.000	1498.158
94557435.000	1498.023
94557444.000	1499.916
94557454.000	1506.211
94557464.000	1511.473
94557474.000	1516.184
94557484.000	1521.363
94557495.000	1525.141
94557504.000	1524.481
94557514.000	1514.283
94557525.000	1499.210
94557534.000	1486.566
94557544.000	1479.641
94557555.000	1475.541
94557565.000	1470.029
94557574.000	1466.761
94557585.000	1462.179
94557594.000	1461.488
94557604.000	1459.847
94557614.000	1459.847
94557715.000	0.000
