WeldID:	2386	WeldType nr:	3	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:1.174	DisplAfterCool:1.460	FrameNumber: 04	StringerNumber: 16	SpotNumber: 04
91106504.000	0.000
91106505.000	24.878
91106514.000	62.924
91106525.000	116.516
91106534.000	160.342
91106545.000	219.729
91106554.000	281.535
91106565.000	337.033
91106575.000	376.506
91106584.000	405.019
91106595.000	430.257
91106604.000	453.938
91106615.000	476.516
91106625.000	496.367
91106634.000	513.580
91106645.000	531.290
91106655.000	546.193
91106664.000	562.151
91106675.000	574.342
91106684.000	584.772
91106695.000	593.773
91106704.000	602.672
91106714.000	611.779
91106725.000	620.650
91106734.000	630.007
91106745.000	639.463
91106755.000	647.107
91106764.000	654.085
91106774.000	659.380
91106785.000	666.086
91106794.000	671.749
91106804.000	677.742
91106815.000	682.478
91106824.000	686.489
91106834.000	690.346
91106844.000	692.765
91106855.000	696.322
91106865.000	698.540
91106874.000	702.220
91106885.000	705.764
91106895.000	709.933
91106904.000	714.170
91106914.000	717.251
91106925.000	721.065
91106934.000	723.957
91106944.000	727.758
91106955.000	729.864
91106964.000	732.120
91106975.000	734.900
91106985.000	738.516
91106994.000	741.538
91107004.000	742.643
91107015.000	745.084
91107024.000	747.783
91107035.000	751.685
91107045.000	754.728
91107054.000	756.655
91107065.000	758.382
91107074.000	760.562
91107084.000	763.653
91107095.000	765.478
91107104.000	767.633
91107115.000	769.775
91107125.000	772.335
91107134.000	776.188
91107145.000	779.842
91107154.000	784.948
91107164.000	788.630
91107175.000	793.830
91107184.000	798.945
91107194.000	803.529
91107205.000	809.130
91107214.000	814.073
91107224.000	820.816
91107235.000	827.901
91107245.000	837.886
91107255.000	849.570
91107264.000	862.038
91107274.000	874.233
91107285.000	881.989
91107294.000	887.382
91107304.000	890.088
91107315.000	892.496
91107324.000	891.426
91107335.000	889.757
91107345.000	887.923
91107354.000	886.828
91107365.000	885.576
91107374.000	883.697
91107384.000	883.397
91107394.000	884.667
91107405.000	887.353
91107414.000	890.539
91107424.000	889.344
91107435.000	888.448
91107444.000	888.538
91107454.000	891.858
91107465.000	895.412
91107474.000	898.761
91107485.000	902.108
91107495.000	907.712
91107504.000	911.741
91107514.000	917.553
91107525.000	924.879
91107534.000	934.449
91107545.000	943.063
91107555.000	950.043
91107564.000	959.011
91107575.000	966.915
91107585.000	976.597
91107594.000	986.221
91107605.000	996.351
91107614.000	1004.580
91107624.000	1010.083
91107634.000	1018.368
91107645.000	1022.647
91107654.000	1026.808
91107664.000	1030.342
91107675.000	1036.149
91107684.000	1041.523
91107695.000	1044.854
91107704.000	1048.614
91107715.000	1051.063
91107725.000	1053.096
91107734.000	1052.731
91107744.000	1050.764
91107755.000	1048.420
91107764.000	1044.243
91107774.000	1042.910
91107784.000	1040.365
91107795.000	1037.276
91107804.000	1034.193
91107815.000	1030.522
91107825.000	1026.972
91107834.000	1020.520
91107844.000	1015.784
91107855.000	1009.670
91107864.000	1004.195
91107875.000	995.224
91107885.000	988.741
91107894.000	982.068
91107904.000	977.441
91107915.000	973.550
91107924.000	967.706
91107935.000	961.616
91107945.000	953.274
91107954.000	945.643
91107964.000	937.777
91107975.000	930.915
91107984.000	926.867
91107995.000	925.660
91108004.000	925.405
91108014.000	923.206
91108025.000	920.175
91108034.000	917.741
91108044.000	917.622
91108055.000	917.325
91108064.000	919.196
91108075.000	921.637
91108085.000	922.261
91108094.000	922.821
91108104.000	922.821
91108205.000	0.000
