"[1, 1, 2, 0]",1.2967388091246228
"[1, 1, 3, 0]",0.33165782179385495
"[1, 2, 1, 0]",3.303032358672951
"[1, 2, 2, 0]",3.1069428524054308
"[1, 4, 1, 0]",2.6200879642813724
"[1, 4, 2, 0]",3.637969361950846
"[1, 4, 3, 0]",2.943273506944834
"[1, 4, 4, 0]",3.2885083689959265
"[1, 5, 2, 0]",0.6018700072125599
"[1, 5, 3, 0]",0.06650818714955678
"[1, 5, 4, 0]",2.84182899587639
"[1, 5, 5, 0]",2.5528723191730056
"[1, 5, 6, 0]",2.9127882608056255
"[1, 6, 1, 0]",2.9061453579366647
"[1, 6, 2, 0]",1.690802156477067
"[1, 6, 3, 0]",4.983194737132872
"[1, 6, 5, 0]",1.704015793559921
"[1, 6, 6, 0]",0.9122744823667851
"[1, 10, 1, 0]",3.586718787387265
"[1, 10, 2, 0]",1.935177758318598
"[1, 10, 4, 0]",1.9645419164071318
"[1, 10, 5, 0]",2.854303998920065
"[1, 10, 6, 0]",1.1554058331901031
"[1, 11, 2, 0]",0.5384534816412422
"[1, 11, 3, 0]",1.0067453791788925
"[1, 11, 4, 0]",3.894233706158557
"[1, 11, 5, 0]",1.1188594887221255
"[1, 11, 6, 0]",0.34413279680137465
"[1, 12, 1, 0]",0.23882182963343793
"[1, 12, 2, 0]",4.410433044574388
"[1, 12, 3, 0]",0.6915023543655743
"[1, 12, 4, 0]",2.0236592088016123
"[1, 12, 5, 0]",0.11517590718785013
"[1, 12, 6, 0]",0.3722947120649882
"[1, 13, 1, 0]",1.7688720015469666
"[1, 13, 2, 0]",0.03726767777795371
"[1, 13, 3, 0]",2.0416162392017125
"[1, 13, 4, 0]",2.591037182189833
"[1, 13, 5, 0]",0.673761813024194
"[1, 13, 6, 0]",0.8923846547318572
"[1, 14, 1, 0]",0.10414353360266755
"[1, 14, 2, 0]",0.563009457538104
"[1, 14, 6, 0]",0.6434207023103987
"[1, 15, 1, 0]",2.257165981967014
"[1, 15, 2, 0]",2.2416127906195698
"[1, 15, 3, 0]",1.6195845710035683
"[1, 15, 4, 0]",2.286365234550181
"[1, 15, 5, 0]",0.5249791274115628
"[1, 15, 6, 0]",0.11599609653399137
"[1, 16, 1, 0]",3.144355253411995
"[1, 16, 2, 0]",1.8319736593700262
"[1, 16, 3, 0]",3.5552032813279926
"[1, 16, 4, 0]",3.452871961482244
"[1, 16, 5, 0]",1.4888710041663435
"[1, 16, 6, 0]",1.4003931701218273
"[1, 17, 1, 0]",1.2163165782559286
"[1, 17, 2, 0]",1.644272322936315
"[1, 17, 3, 0]",0.9425909248604737
"[1, 17, 4, 0]",2.6609605368210296
"[1, 17, 5, 0]",0.1578863476701431
"[1, 17, 6, 0]",0.41877513526396715
"[1, 18, 4, 0]",5.404383131196328
"[1, 18, 5, 0]",2.4735855019175617
"[1, 18, 6, 0]",0.25466099602996123
"[1, 19, 2, 0]",3.647384771037384
"[1, 19, 4, 0]",3.2736202988751284
"[1, 19, 5, 0]",2.119509252099889
"[1, 19, 6, 0]",1.0726838998386448
"[1, 20, 1, 0]",2.0729164830894558
"[1, 20, 2, 0]",2.8126572088187576
"[1, 20, 3, 0]",0.9114137664530484
"[1, 20, 4, 0]",0.9069393546138292
"[1, 20, 5, 0]",1.569563739216624
"[1, 20, 6, 0]",0.13729411855443305
"[1, 21, 1, 0]",2.8439223504039384
"[1, 21, 2, 0]",4.2795101547733445
"[1, 21, 3, 0]",3.581280964196914
"[1, 21, 4, 0]",1.7278844733970002
"[1, 21, 5, 0]",1.9187818047585217
"[1, 21, 6, 0]",0.5064687582562776
"[1, 24, 1, 0]",1.4927158696244804
"[1, 24, 2, 0]",0.6747487324939745
"[1, 24, 3, 0]",1.6861133929784127
"[1, 24, 4, 0]",4.202849260842557
"[1, 24, 5, 0]",3.2233258588348894
"[1, 24, 6, 0]",0.9370226899857657
"[1, 25, 1, 0]",0.7597997198551201
"[1, 25, 2, 0]",1.6105700932271005
"[1, 27, 1, 0]",0.5435593635065468
"[1, 27, 2, 0]",0.40576357657824325
"[2, 1, 1, 0]",0.3764339708263647
"[2, 2, 1, 0]",1.4377235574153042
"[2, 2, 2, 0]",2.060749868609151
"[2, 4, 1, 0]",4.078245422062947
"[2, 4, 2, 0]",0.5601824076110974
"[2, 4, 3, 0]",2.255403935489906
"[2, 4, 4, 0]",1.1241797636292858
"[2, 4, 5, 0]",2.2134980941697773
"[2, 4, 6, 0]",1.4474812163524444
"[2, 5, 1, 0]",3.427096480041815
"[2, 5, 2, 0]",1.0056411791262705
"[2, 5, 3, 0]",2.348276200922687
"[2, 5, 4, 0]",1.0998502909521566
"[2, 5, 5, 0]",0.5682989369256448
"[2, 5, 6, 0]",1.219162291900117
"[2, 6, 1, 0]",2.4280849861754326
"[2, 6, 2, 0]",0.3145799724657351
"[2, 6, 3, 0]",3.0045726929901577
"[2, 6, 4, 0]",1.3442732026660786
"[2, 6, 5, 0]",5.93671991649154
"[2, 6, 6, 0]",3.9801291352215102
"[2, 7, 1, 0]",2.205381947230836
"[2, 7, 2, 0]",1.2627033454879082
"[2, 7, 3, 0]",0.15696860755853176
"[2, 7, 4, 0]",0.45007720836112264
"[2, 7, 5, 0]",3.2797749518770187
"[2, 7, 6, 0]",2.394164243513496
"[2, 10, 1, 0]",0.19151943573529
"[2, 10, 2, 0]",0.5457852748968255
"[2, 10, 3, 0]",0.7045527814324077
"[2, 10, 4, 0]",2.287531462540221
"[2, 10, 5, 0]",3.988412540353916
"[2, 10, 6, 0]",3.3311125208646972
