"[4, 10, 1, 0]",0
"[4, 10, 2, 0]",0
"[4, 10, 5, 0]",10
"[4, 10, 6, 0]",0
"[4, 11, 1, 0]",0
"[4, 11, 2, 0]",0
"[4, 11, 3, 0]",10
"[4, 11, 4, 0]",0
"[4, 11, 5, 0]",0
"[4, 11, 6, 0]",0
"[4, 13, 1, 0]",0
"[4, 13, 3, 0]",5
"[4, 13, 4, 0]",5
"[4, 13, 6, 0]",0
"[4, 14, 1, 0]",10
"[4, 14, 2, 0]",10
"[4, 14, 4, 0]",5
"[4, 14, 5, 0]",5
"[4, 14, 6, 0]",0
"[4, 15, 1, 0]",0
"[4, 15, 2, 0]",0
"[4, 15, 3, 0]",5
"[4, 15, 4, 0]",0
"[4, 15, 5, 0]",5
"[4, 15, 6, 0]",5
"[4, 16, 1, 0]",0
"[4, 16, 2, 0]",0
"[4, 16, 3, 0]",10
"[4, 16, 4, 0]",0
"[4, 16, 5, 0]",0
"[4, 16, 6, 0]",0
"[4, 17, 1, 0]",0
"[4, 17, 2, 0]",5
"[4, 17, 3, 0]",5
"[4, 17, 4, 0]",0
"[4, 17, 5, 0]",0
"[4, 17, 6, 0]",0
"[4, 18, 1, 0]",0
"[4, 18, 2, 0]",0
"[4, 18, 3, 0]",10
"[4, 18, 4, 0]",0
"[4, 18, 5, 0]",0
"[4, 18, 6, 0]",5
"[4, 19, 1, 0]",0
"[4, 19, 2, 0]",0
"[4, 19, 3, 0]",0
"[4, 19, 4, 0]",0
"[4, 19, 5, 0]",0
"[4, 19, 6, 0]",5
"[4, 22, 1, 0]",0
"[4, 22, 2, 0]",0
"[4, 22, 3, 0]",0
"[4, 22, 4, 0]",5
"[4, 22, 5, 0]",5
"[4, 22, 6, 0]",0
"[4, 24, 1, 0]",0
"[4, 24, 2, 0]",10
"[4, 24, 3, 0]",0
"[4, 24, 4, 0]",0
"[4, 24, 5, 0]",0
"[4, 24, 6, 0]",0
"[4, 25, 1, 0]",10
"[4, 25, 2, 0]",0
"[4, 25, 3, 0]",0
"[4, 25, 4, 0]",5
"[4, 25, 5, 0]",10
"[4, 25, 6, 0]",0
"[5, 1, 1, 0]",0
"[5, 1, 2, 0]",0
"[5, 1, 3, 0]",0
"[5, 1, 4, 0]",0
"[5, 1, 5, 0]",0
"[5, 1, 6, 0]",10
"[5, 2, 1, 0]",0
"[5, 2, 2, 0]",5
"[5, 2, 3, 0]",10
"[5, 2, 4, 0]",0
"[5, 2, 5, 0]",10
"[5, 2, 6, 0]",5
"[5, 3, 2, 0]",10
"[5, 3, 3, 0]",0
"[5, 3, 4, 0]",0
"[5, 3, 5, 0]",10
"[5, 3, 6, 0]",10
"[5, 6, 1, 0]",0
"[5, 6, 2, 0]",10
"[5, 7, 1, 0]",0
"[5, 7, 2, 0]",10
"[5, 7, 3, 0]",10
"[5, 7, 4, 0]",5
"[5, 7, 5, 0]",5
"[5, 7, 6, 0]",10
"[5, 10, 1, 0]",10
"[5, 10, 2, 0]",10
"[5, 10, 3, 0]",10
"[5, 10, 4, 0]",5
"[5, 10, 5, 0]",10
"[5, 10, 6, 0]",5
"[5, 11, 1, 0]",10
"[5, 11, 2, 0]",0
"[5, 11, 3, 0]",0
"[5, 11, 4, 0]",10
"[5, 11, 5, 0]",10
"[5, 11, 6, 0]",5
"[5, 12, 1, 0]",5
"[5, 12, 2, 0]",0
"[5, 12, 3, 0]",0
"[5, 12, 4, 0]",5
"[5, 12, 5, 0]",10
"[5, 12, 6, 0]",10
"[5, 14, 1, 0]",0
"[5, 14, 2, 0]",10
"[5, 14, 3, 0]",10
"[5, 14, 4, 0]",0
"[5, 14, 5, 0]",0
"[5, 14, 6, 0]",0
"[5, 15, 1, 0]",10
"[5, 15, 2, 0]",0
"[5, 15, 3, 0]",10
"[5, 15, 4, 0]",0
"[5, 15, 5, 0]",0
"[5, 15, 6, 0]",0
"[5, 16, 1, 0]",0
"[5, 16, 2, 0]",10
"[5, 16, 3, 0]",10
"[5, 16, 4, 0]",10
"[5, 16, 5, 0]",10
"[5, 16, 6, 0]",10
"[5, 17, 1, 0]",10
"[5, 17, 4, 0]",10
"[5, 17, 5, 0]",10
"[5, 17, 6, 0]",10
"[5, 18, 1, 0]",10
"[5, 18, 2, 0]",10
"[5, 18, 3, 0]",10
"[5, 18, 4, 0]",0
"[5, 18, 5, 0]",0
"[5, 18, 6, 0]",5
"[5, 22, 1, 0]",10
"[5, 22, 2, 0]",10
"[5, 22, 3, 0]",0
"[5, 22, 4, 0]",10
"[5, 22, 5, 0]",10
"[5, 22, 6, 0]",10
"[5, 24, 2, 0]",5
"[5, 24, 3, 0]",0
"[5, 24, 4, 0]",0
"[5, 24, 5, 0]",5
"[5, 24, 6, 0]",0
"[5, 25, 1, 0]",0
"[5, 25, 2, 0]",10
"[5, 25, 5, 0]",10
"[5, 25, 6, 0]",5
"[6, 1, 1, 0]",5
"[6, 1, 2, 0]",0
"[6, 1, 3, 0]",0
"[6, 1, 4, 0]",0
"[6, 1, 5, 0]",10
"[6, 1, 6, 0]",5
"[6, 4, 1, 0]",10
"[6, 4, 2, 0]",5
"[6, 4, 3, 0]",10
"[6, 4, 4, 0]",10
"[6, 4, 5, 0]",10
"[6, 4, 6, 0]",10
"[6, 5, 1, 0]",0
"[6, 6, 1, 0]",0
"[6, 6, 2, 0]",10
"[6, 6, 3, 0]",10
"[6, 6, 4, 0]",10
"[6, 6, 5, 0]",10
"[6, 6, 6, 0]",10
"[6, 7, 1, 0]",0
"[6, 10, 1, 0]",10
"[6, 10, 2, 0]",0
"[6, 10, 3, 0]",0
"[6, 10, 5, 0]",10
"[6, 10, 6, 0]",0
"[6, 11, 1, 0]",5
"[6, 11, 4, 0]",5
"[6, 11, 5, 0]",0
"[6, 11, 6, 0]",0
"[6, 12, 1, 0]",10
"[6, 12, 2, 0]",10
"[6, 12, 3, 0]",5
"[6, 12, 4, 0]",10
"[6, 12, 5, 0]",10
"[6, 12, 6, 0]",10
"[6, 13, 1, 0]",10
"[6, 13, 2, 0]",10
"[6, 13, 4, 0]",10
"[6, 13, 5, 0]",0
"[6, 13, 6, 0]",0
"[6, 14, 2, 0]",10
"[6, 14, 3, 0]",0
"[6, 14, 4, 0]",10
"[6, 14, 5, 0]",0
"[6, 14, 6, 0]",5
"[6, 15, 1, 0]",10
"[6, 15, 2, 0]",10
"[6, 15, 3, 0]",0
"[6, 15, 4, 0]",10
"[6, 15, 5, 0]",10
"[6, 15, 6, 0]",10
"[6, 16, 1, 0]",0
"[6, 16, 2, 0]",10
"[6, 16, 3, 0]",5
"[6, 16, 4, 0]",10
"[6, 16, 6, 0]",10
"[6, 17, 1, 0]",10
"[6, 17, 2, 0]",10
"[6, 17, 3, 0]",5
"[6, 17, 4, 0]",10
"[6, 17, 5, 0]",5
"[6, 17, 6, 0]",5
"[6, 18, 1, 0]",10
"[6, 19, 1, 0]",5
"[6, 19, 5, 0]",5
"[6, 19, 6, 0]",0
"[6, 22, 1, 0]",5
"[6, 22, 2, 0]",0
"[6, 22, 3, 0]",5
"[6, 22, 4, 0]",0
"[6, 22, 5, 0]",0
"[6, 22, 6, 0]",5
"[7, 1, 1, 0]",5
"[7, 1, 2, 0]",10
"[7, 1, 3, 0]",10
"[7, 1, 4, 0]",0
"[7, 1, 5, 0]",10
"[7, 1, 6, 0]",10
"[7, 2, 1, 0]",10
"[7, 3, 1, 0]",0
"[7, 3, 2, 0]",10
"[7, 3, 3, 0]",10
"[7, 3, 4, 0]",10
"[7, 3, 5, 0]",10
"[7, 3, 6, 0]",10
"[7, 4, 1, 0]",5
"[7, 4, 2, 0]",0
"[7, 4, 3, 0]",10
"[7, 4, 4, 0]",10
"[7, 4, 5, 0]",5
"[7, 4, 6, 0]",0
"[7, 5, 1, 0]",10
"[7, 5, 2, 0]",10
"[7, 5, 3, 0]",10
"[7, 5, 4, 0]",10
"[7, 5, 5, 0]",10
"[7, 5, 6, 0]",10
"[7, 6, 1, 0]",5
"[7, 6, 2, 0]",10
"[7, 6, 3, 0]",10
"[7, 6, 4, 0]",10
"[7, 7, 1, 0]",10
"[7, 7, 2, 0]",10
"[7, 7, 3, 0]",10
"[7, 7, 4, 0]",10
"[7, 7, 5, 0]",10
"[7, 7, 6, 0]",10
"[7, 8, 2, 0]",10
"[7, 8, 4, 0]",10
"[7, 8, 5, 0]",10
"[7, 8, 6, 0]",5
"[7, 9, 1, 0]",10
"[7, 9, 2, 0]",0
"[7, 9, 3, 0]",5
"[7, 9, 4, 0]",0
"[7, 9, 5, 0]",10
"[7, 9, 6, 0]",5
"[7, 10, 1, 0]",10
"[7, 10, 2, 0]",10
"[7, 10, 3, 0]",0
"[7, 10, 4, 0]",0
"[7, 10, 5, 0]",5
"[7, 10, 6, 0]",10
"[7, 11, 1, 0]",5
"[7, 11, 2, 0]",0
"[7, 12, 1, 0]",0
"[7, 12, 2, 0]",0
"[7, 12, 3, 0]",5
"[7, 15, 1, 0]",0
"[7, 15, 2, 0]",10
"[7, 15, 4, 0]",0
"[7, 15, 5, 0]",5
"[7, 15, 6, 0]",10
"[7, 16, 1, 0]",0
"[7, 16, 2, 0]",10
"[7, 16, 3, 0]",5
"[7, 16, 4, 0]",5
"[7, 16, 5, 0]",0
"[7, 16, 6, 0]",0
"[7, 17, 1, 0]",0
"[7, 17, 2, 0]",10
"[7, 17, 4, 0]",0
"[7, 17, 5, 0]",5
"[7, 17, 6, 0]",5
"[8, 3, 1, 0]",0
"[8, 3, 2, 0]",10
"[8, 3, 3, 0]",5
"[8, 3, 4, 0]",0
"[8, 3, 5, 0]",0
"[8, 3, 6, 0]",10
"[8, 4, 1, 0]",5
"[8, 4, 2, 0]",10
"[8, 4, 3, 0]",0
"[8, 4, 4, 0]",0
"[8, 4, 5, 0]",0
"[8, 5, 1, 0]",0
"[8, 5, 3, 0]",0
"[8, 5, 4, 0]",10
"[8, 5, 5, 0]",0
"[8, 5, 6, 0]",0
"[8, 6, 1, 0]",0
"[8, 6, 2, 0]",10
"[8, 6, 4, 0]",0
"[8, 6, 5, 0]",0
"[8, 7, 1, 0]",10
"[8, 7, 2, 0]",0
"[8, 7, 3, 0]",5
"[8, 7, 5, 0]",0
"[8, 8, 1, 0]",0
"[8, 8, 2, 0]",0
"[8, 8, 3, 0]",0
"[8, 8, 4, 0]",10
"[8, 8, 5, 0]",10
"[8, 8, 6, 0]",0
"[8, 9, 1, 0]",10
"[8, 9, 2, 0]",0
"[8, 9, 3, 0]",0
"[8, 9, 4, 0]",0
"[8, 9, 5, 0]",0
"[8, 9, 6, 0]",0
"[8, 10, 1, 0]",5
"[8, 10, 2, 0]",10
"[8, 10, 3, 0]",0
"[8, 10, 4, 0]",5
"[8, 10, 5, 0]",0
"[8, 10, 6, 0]",0
"[8, 11, 1, 0]",5
"[8, 11, 2, 0]",0
"[8, 11, 3, 0]",5
"[8, 11, 4, 0]",0
"[8, 11, 5, 0]",0
"[8, 11, 6, 0]",5
"[8, 15, 1, 0]",0
"[8, 15, 2, 0]",0
"[8, 15, 3, 0]",10
"[8, 15, 4, 0]",0
"[8, 15, 5, 0]",10
"[8, 15, 6, 0]",0
"[8, 16, 1, 0]",5
"[8, 16, 2, 0]",5
"[8, 16, 3, 0]",0
"[8, 16, 4, 0]",5
"[8, 16, 5, 0]",5
"[8, 16, 6, 0]",0
"[8, 17, 1, 0]",0
"[8, 17, 2, 0]",0
"[8, 17, 3, 0]",0
"[8, 17, 4, 0]",0
"[8, 17, 5, 0]",0
"[8, 17, 6, 0]",0
"[8, 18, 1, 0]",0
"[8, 18, 2, 0]",0
"[8, 18, 3, 0]",0
"[8, 18, 4, 0]",5
"[8, 18, 5, 0]",0
"[8, 18, 6, 0]",0
"[9, 3, 1, 0]",10
"[9, 3, 2, 0]",10
"[9, 3, 3, 0]",10
"[9, 3, 4, 0]",10
"[9, 3, 5, 0]",10
"[9, 3, 6, 0]",10
"[9, 4, 1, 0]",10
"[9, 4, 2, 0]",10
"[9, 4, 3, 0]",10
"[9, 4, 4, 0]",10
"[9, 4, 5, 0]",10
"[9, 4, 6, 0]",10
"[9, 5, 1, 0]",10
"[9, 5, 2, 0]",10
"[9, 5, 3, 0]",10
"[9, 5, 4, 0]",10
"[9, 5, 5, 0]",10
"[9, 5, 6, 0]",10
"[9, 6, 1, 0]",10
"[9, 6, 2, 0]",10
"[9, 6, 3, 0]",10
"[9, 6, 4, 0]",10
"[9, 6, 5, 0]",10
"[9, 6, 6, 0]",10
"[9, 7, 2, 0]",10
"[9, 7, 4, 0]",10
"[9, 7, 5, 0]",10
"[9, 7, 6, 0]",10
"[9, 8, 1, 0]",10
"[9, 8, 2, 0]",10
"[9, 8, 3, 0]",10
"[9, 8, 4, 0]",10
"[9, 8, 5, 0]",5
"[9, 8, 6, 0]",10
"[9, 9, 1, 0]",10
"[9, 9, 2, 0]",10
"[9, 9, 3, 0]",10
"[9, 9, 4, 0]",10
"[9, 9, 5, 0]",5
"[9, 9, 6, 0]",5
"[9, 10, 1, 0]",10
"[9, 10, 2, 0]",10
"[9, 10, 3, 0]",0
"[9, 10, 4, 0]",5
"[9, 10, 5, 0]",0
"[9, 10, 6, 0]",5
"[9, 11, 1, 0]",0
"[9, 11, 2, 0]",10
"[9, 11, 3, 0]",0
"[9, 11, 4, 0]",0
"[9, 11, 5, 0]",5
"[9, 11, 6, 0]",0
"[9, 14, 1, 0]",10
"[9, 14, 2, 0]",5
"[9, 14, 3, 0]",10
"[9, 14, 4, 0]",10
"[9, 14, 5, 0]",5
"[9, 14, 6, 0]",10
"[9, 15, 1, 0]",10
"[9, 15, 2, 0]",10
"[9, 15, 3, 0]",10
"[9, 15, 4, 0]",10
"[9, 15, 5, 0]",10
"[9, 15, 6, 0]",0
"[9, 18, 1, 0]",10
"[10, 4, 1, 0]",5
"[10, 4, 2, 0]",10
"[10, 4, 4, 0]",10
"[10, 4, 6, 0]",0
"[10, 5, 1, 0]",5
"[10, 5, 2, 0]",0
"[10, 5, 4, 0]",0
"[10, 5, 5, 0]",10
"[10, 5, 6, 0]",10
"[10, 6, 1, 0]",10
"[10, 6, 2, 0]",5
"[10, 6, 4, 0]",5
"[10, 6, 5, 0]",10
"[10, 6, 6, 0]",5
"[10, 7, 1, 0]",0
"[10, 7, 2, 0]",10
"[10, 7, 3, 0]",10
"[10, 7, 4, 0]",10
"[10, 7, 5, 0]",10
"[10, 7, 6, 0]",5
"[10, 8, 1, 0]",10
"[10, 8, 2, 0]",10
"[10, 8, 5, 0]",10
"[10, 8, 6, 0]",10
"[10, 9, 1, 0]",5
"[10, 9, 2, 0]",10
"[10, 9, 3, 0]",0
"[10, 9, 4, 0]",10
"[10, 9, 5, 0]",10
"[10, 9, 6, 0]",10
"[10, 10, 1, 0]",5
"[10, 10, 2, 0]",0
"[10, 10, 4, 0]",10
"[10, 10, 5, 0]",10
"[10, 10, 6, 0]",10
"[10, 11, 3, 0]",10
"[10, 11, 5, 0]",10
"[10, 11, 6, 0]",10
"[10, 12, 1, 0]",10
"[10, 14, 1, 0]",10
"[10, 14, 2, 0]",0
"[10, 14, 3, 0]",10
"[10, 14, 4, 0]",10
"[10, 14, 5, 0]",10
"[10, 14, 6, 0]",5
"[10, 15, 1, 0]",5
"[10, 15, 2, 0]",10
"[10, 15, 3, 0]",0
"[10, 15, 4, 0]",10
"[10, 15, 5, 0]",10
"[10, 15, 6, 0]",10
"[10, 16, 1, 0]",10
"[10, 16, 2, 0]",10
"[10, 16, 3, 0]",10
"[10, 16, 4, 0]",10
"[10, 16, 5, 0]",0
"[10, 16, 6, 0]",5
"[10, 17, 1, 0]",10
"[10, 17, 2, 0]",10
"[10, 17, 3, 0]",5
"[10, 17, 4, 0]",10
"[10, 17, 5, 0]",10
"[10, 17, 6, 0]",0
"[10, 18, 1, 0]",10
"[10, 18, 2, 0]",10
"[11, 4, 1, 0]",0
"[11, 4, 2, 0]",5
"[11, 4, 5, 0]",10
"[11, 4, 6, 0]",5
"[11, 6, 1, 0]",10
"[11, 6, 2, 0]",10
"[11, 6, 3, 0]",10
"[11, 6, 5, 0]",10
"[11, 6, 6, 0]",0
"[11, 10, 1, 0]",0
"[11, 10, 3, 0]",0
"[11, 10, 4, 0]",0
"[11, 10, 5, 0]",0
"[11, 10, 6, 0]",5
"[11, 11, 3, 0]",10
"[11, 11, 4, 0]",10
"[11, 11, 5, 0]",10
"[11, 11, 6, 0]",10
"[11, 12, 1, 0]",10
"[11, 12, 2, 0]",5
"[11, 12, 3, 0]",0
"[11, 12, 4, 0]",0
"[11, 12, 5, 0]",0
"[11, 12, 6, 0]",0
"[11, 13, 2, 0]",10
"[11, 13, 5, 0]",10
"[11, 13, 6, 0]",10
"[11, 14, 1, 0]",0
"[11, 14, 2, 0]",0
"[11, 14, 4, 0]",5
"[11, 14, 5, 0]",0
"[11, 14, 6, 0]",10
"[11, 15, 1, 0]",10
"[11, 15, 2, 0]",10
"[11, 15, 3, 0]",5
"[11, 15, 6, 0]",5
"[11, 16, 1, 0]",10
"[11, 16, 2, 0]",10
"[11, 16, 3, 0]",10
"[11, 16, 4, 0]",0
"[11, 16, 5, 0]",10
"[11, 17, 1, 0]",0
"[11, 17, 2, 0]",10
"[11, 17, 3, 0]",0
"[11, 17, 4, 0]",10
"[11, 17, 5, 0]",10
"[11, 17, 6, 0]",10
"[11, 18, 1, 0]",10
"[11, 18, 2, 0]",0
"[11, 18, 3, 0]",5
"[11, 18, 4, 0]",0
"[11, 18, 5, 0]",10
"[11, 18, 6, 0]",10
"[11, 19, 1, 0]",10
"[11, 19, 2, 0]",10
"[11, 19, 3, 0]",0
"[11, 19, 4, 0]",10
"[11, 19, 5, 0]",0
"[11, 22, 1, 0]",10
"[11, 22, 2, 0]",10
"[11, 22, 3, 0]",10
"[11, 22, 5, 0]",5
"[11, 22, 6, 0]",10
"[11, 24, 1, 0]",0
"[11, 24, 4, 0]",10
"[11, 24, 5, 0]",0
"[11, 24, 6, 0]",0
"[11, 25, 1, 0]",10
"[11, 25, 2, 0]",5
"[11, 25, 3, 0]",10
"[11, 25, 4, 0]",10
"[11, 25, 5, 0]",5
"[11, 25, 6, 0]",10
"[12, 1, 6, 0]",0
