WeldID:	1642	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.310	DisplAfterCool:0.340	FrameNumber: 01	StringerNumber: 19	SpotNumber: 03
27385501.000	3.176	0.000
27385502.000	3.176	0.000
27385503.000	3.176	0.000
27385504.000	3.176	0.000
27385505.000	3.176	0.000
27385506.000	3.148	0.000
27385507.000	3.148	0.000
27385508.000	3.148	0.000
27385509.000	3.148	0.000
27385510.000	3.148	0.000
27385511.000	3.148	0.000
27385512.000	3.148	0.000
27385513.000	3.148	0.000
27385514.000	3.148	0.000
27385515.000	3.148	0.000
27385516.000	3.203	0.000
27385517.000	3.203	0.000
27385518.000	3.203	0.000
27385519.000	3.203	0.000
27385520.000	3.203	0.000
27385521.000	3.203	0.000
27385522.000	3.203	0.000
27385523.000	3.203	0.000
27385524.000	3.203	0.000
27385525.000	3.203	0.000
27385526.000	3.234	0.000
27385527.000	3.234	0.000
27385528.000	3.234	0.000
27385529.000	3.234	0.000
27385530.000	3.234	0.000
27385531.000	3.234	0.000
27385532.000	3.234	0.000
27385533.000	3.234	0.000
27385534.000	3.234	0.000
27385535.000	3.234	0.000
27385536.000	3.216	0.000
27385537.000	3.216	0.000
27385538.000	3.216	0.000
27385539.000	3.216	0.000
27385540.000	3.216	0.000
27385541.000	3.216	0.000
27385542.000	3.216	0.000
27385543.000	3.216	0.000
27385544.000	3.216	0.000
27385545.000	3.216	0.010
27385546.000	3.209	0.010
27385547.000	3.209	0.010
27385548.000	3.209	0.010
27385549.000	3.209	0.010
27385550.000	3.209	0.010
27385551.000	3.209	0.010
27385552.000	3.209	0.010
27385553.000	3.209	0.010
27385554.000	3.209	0.010
27385555.000	3.209	0.010
27385556.000	3.153	0.010
27385557.000	3.153	0.010
27385558.000	3.153	0.010
27385559.000	3.153	0.010
27385560.000	3.153	0.020
27385561.000	3.153	0.020
27385562.000	3.153	0.020
27385563.000	3.153	0.020
27385564.000	3.153	0.020
27385565.000	3.153	0.020
27385566.000	3.162	0.020
27385567.000	3.162	0.020
27385568.000	3.162	0.020
27385569.000	3.162	0.030
27385570.000	3.162	0.030
27385571.000	3.162	0.030
27385572.000	3.162	0.030
27385573.000	3.162	0.030
27385574.000	3.162	0.030
27385575.000	3.162	0.030
27385576.000	3.237	0.040
27385577.000	3.237	0.040
27385578.000	3.237	0.040
27385579.000	3.237	0.040
27385580.000	3.237	0.040
27385581.000	3.237	0.040
27385582.000	3.237	0.040
27385583.000	3.237	0.050
27385584.000	3.237	0.050
27385585.000	3.237	0.050
27385586.000	3.269	0.050
27385587.000	3.269	0.050
27385588.000	3.269	0.050
27385589.000	3.269	0.050
27385590.000	3.269	0.060
27385591.000	3.269	0.060
27385592.000	3.269	0.060
27385593.000	3.269	0.060
27385594.000	3.269	0.060
27385595.000	3.269	0.060
27385596.000	3.233	0.060
27385597.000	3.233	0.060
27385598.000	3.233	0.060
27385599.000	3.233	0.070
27385600.000	3.233	0.070
27385601.000	3.233	0.070
27385602.000	3.233	0.070
27385603.000	3.233	0.070
27385604.000	3.233	0.070
27385605.000	3.233	0.070
27385606.000	3.019	0.070
27385607.000	3.019	0.070
27385608.000	3.019	0.070
27385609.000	3.019	0.070
27385610.000	3.019	0.070
27385611.000	3.019	0.070
27385612.000	3.019	0.070
27385613.000	3.019	0.070
27385614.000	3.019	0.070
27385615.000	3.019	0.070
27385616.000	3.101	0.070
27385617.000	3.101	0.070
27385618.000	3.101	0.080
27385619.000	3.101	0.080
27385620.000	3.101	0.080
27385621.000	3.101	0.080
27385622.000	3.101	0.080
27385623.000	3.101	0.080
27385624.000	3.101	0.080
27385625.000	3.101	0.080
27385626.000	3.085	0.080
27385627.000	3.085	0.080
27385628.000	3.085	0.080
27385629.000	3.085	0.080
27385630.000	3.085	0.080
27385631.000	3.085	0.080
27385632.000	3.085	0.080
27385633.000	3.085	0.080
27385634.000	3.085	0.080
27385635.000	3.085	0.080
27385636.000	3.276	0.080
27385637.000	3.276	0.080
27385638.000	3.276	0.080
27385639.000	3.276	0.080
27385640.000	3.276	0.080
27385641.000	3.276	0.080
27385642.000	3.276	0.080
27385643.000	3.276	0.080
27385644.000	3.276	0.080
27385645.000	3.276	0.080
27385646.000	3.136	0.080
27385647.000	3.136	0.080
27385648.000	3.136	0.080
27385649.000	3.136	0.080
27385650.000	3.136	0.080
27385651.000	3.136	0.080
27385652.000	3.136	0.080
27385653.000	3.136	0.080
27385654.000	3.136	0.080
27385655.000	3.136	0.080
27385656.000	3.047	0.080
27385657.000	3.047	0.080
27385658.000	3.047	0.080
27385659.000	3.047	0.080
27385660.000	3.047	0.080
27385661.000	3.047	0.080
27385662.000	3.047	0.080
27385663.000	3.047	0.080
27385664.000	3.047	0.080
27385665.000	3.047	0.090
27385666.000	3.200	0.090
27385667.000	3.200	0.090
27385668.000	3.200	0.090
27385669.000	3.200	0.090
27385670.000	3.200	0.090
27385671.000	3.200	0.090
27385672.000	3.200	0.090
27385673.000	3.200	0.090
27385674.000	3.200	0.090
27385675.000	3.200	0.090
27385676.000	3.168	0.090
27385677.000	3.168	0.090
27385678.000	3.168	0.090
27385679.000	3.168	0.090
27385680.000	3.168	0.090
27385681.000	3.168	0.100
27385682.000	3.168	0.090
27385683.000	3.168	0.100
27385684.000	3.168	0.100
27385685.000	3.168	0.100
27385686.000	3.168	0.100
27385687.000	3.168	0.100
27385688.000	3.168	0.100
27385689.000	3.168	0.100
27385690.000	3.168	0.100
27385691.000	3.168	0.100
27385692.000	3.168	0.100
27385693.000	3.168	0.100
27385694.000	3.168	0.100
27385695.000	3.168	0.100
27385696.000	3.161	0.100
27385697.000	3.161	0.100
27385698.000	3.161	0.100
27385699.000	3.161	0.100
27385700.000	3.161	0.100
27385701.000	3.161	0.110
27385702.000	3.161	0.110
27385703.000	3.161	0.110
27385704.000	3.161	0.110
27385705.000	3.161	0.110
27385706.000	3.175	0.110
27385707.000	3.175	0.110
27385708.000	3.175	0.110
27385709.000	3.175	0.110
27385710.000	3.175	0.110
27385711.000	3.175	0.110
27385712.000	3.175	0.110
27385713.000	3.175	0.110
27385714.000	3.175	0.110
27385715.000	3.175	0.110
27385716.000	3.175	0.110
27385717.000	3.175	0.110
27385718.000	3.175	0.110
27385719.000	3.175	0.110
27385720.000	3.175	0.110
27385721.000	3.175	0.110
27385722.000	3.175	0.110
27385723.000	3.175	0.110
27385724.000	3.175	0.120
27385725.000	3.175	0.120
27385726.000	3.174	0.120
27385727.000	3.174	0.120
27385728.000	3.174	0.120
27385729.000	3.174	0.120
27385730.000	3.174	0.120
27385731.000	3.174	0.120
27385732.000	3.174	0.120
27385733.000	3.174	0.120
27385734.000	3.174	0.120
27385735.000	3.174	0.120
27385736.000	3.171	0.120
27385737.000	3.171	0.120
27385738.000	3.171	0.120
27385739.000	3.171	0.120
27385740.000	3.171	0.120
27385741.000	3.171	0.120
27385742.000	3.171	0.120
27385743.000	3.171	0.120
27385744.000	3.171	0.120
27385745.000	3.171	0.120
27385746.000	3.163	0.120
27385747.000	3.163	0.120
27385748.000	3.163	0.120
27385749.000	3.163	0.120
27385750.000	3.163	0.120
27385751.000	3.163	0.120
27385752.000	3.163	0.120
27385753.000	3.163	0.120
27385754.000	3.163	0.120
27385755.000	3.163	0.120
27385756.000	3.165	0.120
27385757.000	3.165	0.120
27385758.000	3.165	0.120
27385759.000	3.165	0.120
27385760.000	3.165	0.120
27385761.000	3.165	0.130
27385762.000	3.165	0.120
27385763.000	3.165	0.130
27385764.000	3.165	0.130
27385765.000	3.165	0.130
27385766.000	3.172	0.130
27385767.000	3.172	0.130
27385768.000	3.172	0.130
27385769.000	3.172	0.130
27385770.000	3.172	0.130
27385771.000	3.172	0.130
27385772.000	3.172	0.130
27385773.000	3.172	0.130
27385774.000	3.172	0.130
27385775.000	3.172	0.130
27385776.000	3.189	0.130
27385777.000	3.189	0.130
27385778.000	3.189	0.130
27385779.000	3.189	0.130
27385780.000	3.189	0.130
27385781.000	3.189	0.130
27385782.000	3.189	0.130
27385783.000	3.189	0.130
27385784.000	3.189	0.130
27385785.000	3.189	0.130
27385786.000	3.181	0.130
27385787.000	3.181	0.130
27385788.000	3.181	0.130
27385789.000	3.181	0.130
27385790.000	3.181	0.130
27385791.000	3.181	0.130
27385792.000	3.181	0.130
27385793.000	3.181	0.130
27385794.000	3.181	0.130
27385795.000	3.181	0.130
27385796.000	3.174	0.130
27385797.000	3.174	0.130
27385798.000	3.174	0.130
27385799.000	3.174	0.130
27385800.000	3.174	0.130
27385801.000	3.174	0.130
27385802.000	3.174	0.130
27385803.000	3.174	0.130
27385804.000	3.174	0.130
27385805.000	3.174	0.130
27385806.000	3.162	0.130
27385807.000	3.162	0.130
27385808.000	3.162	0.130
27385809.000	3.162	0.130
27385810.000	3.162	0.130
27385811.000	3.162	0.130
27385812.000	3.162	0.130
27385813.000	3.162	0.130
27385814.000	3.162	0.130
27385815.000	3.162	0.140
27385816.000	3.165	0.140
27385817.000	3.165	0.140
27385818.000	3.165	0.140
27385819.000	3.165	0.140
27385820.000	3.165	0.140
27385821.000	3.165	0.140
27385822.000	3.165	0.140
27385823.000	3.165	0.140
27385824.000	3.165	0.140
27385825.000	3.165	0.140
27385826.000	3.172	0.140
27385827.000	3.172	0.140
27385828.000	3.172	0.140
27385829.000	3.172	0.140
27385830.000	3.172	0.140
27385831.000	3.172	0.140
27385832.000	3.172	0.140
27385833.000	3.172	0.140
27385834.000	3.172	0.140
27385835.000	3.172	0.140
27385836.000	3.189	0.140
27385837.000	3.189	0.140
27385838.000	3.189	0.140
27385839.000	3.189	0.140
27385840.000	3.189	0.140
27385841.000	3.189	0.140
27385842.000	3.189	0.140
27385843.000	3.189	0.140
27385844.000	3.189	0.140
27385845.000	3.189	0.140
27385846.000	3.177	0.140
27385847.000	3.177	0.140
27385848.000	3.177	0.140
27385849.000	3.177	0.140
27385850.000	3.177	0.140
27385851.000	3.177	0.140
27385852.000	3.177	0.140
27385853.000	3.177	0.140
27385854.000	3.177	0.140
27385855.000	3.177	0.140
27385856.000	3.168	0.140
27385857.000	3.168	0.140
27385858.000	3.168	0.140
27385859.000	3.168	0.140
27385860.000	3.168	0.140
27385861.000	3.168	0.140
27385862.000	3.168	0.140
27385863.000	3.168	0.140
27385864.000	3.168	0.150
27385865.000	3.168	0.150
