WeldID:	3623	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.300	DisplAfterCool:0.390	FrameNumber: 12	StringerNumber: 14	SpotNumber: 01
WeldID:	3624	WeldType nr:	1	WeldError	3	RincoStatus:	0x20000	WeldEnd:	0x4	DisplAfterWeld:0.320	DisplAfterCool:0.420	FrameNumber: 12	StringerNumber: 14	SpotNumber: 02
