WeldID:	2368	WeldType nr:	4	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.490	DisplAfterCool:0.530	FrameNumber: 12	StringerNumber: 11	SpotNumber: 05
26323001.000	3.044	0.000
26323002.000	3.044	-0.010
26323003.000	3.044	0.000
26323004.000	3.044	0.000
26323005.000	3.044	0.000
26323006.000	3.044	0.000
26323007.000	3.044	0.000
26323008.000	3.044	0.000
26323009.000	3.044	0.000
26323010.000	3.044	0.000
26323011.000	3.056	0.000
26323012.000	3.056	0.000
26323013.000	3.056	0.000
26323014.000	3.056	0.000
26323015.000	3.056	0.000
26323016.000	3.056	0.000
26323017.000	3.056	0.000
26323018.000	3.056	0.000
26323019.000	3.056	0.000
26323020.000	3.056	0.000
26323021.000	3.044	0.010
26323022.000	3.044	0.010
26323023.000	3.044	0.010
26323024.000	3.044	0.010
26323025.000	3.044	0.010
26323026.000	3.044	0.010
26323027.000	3.044	0.010
26323028.000	3.044	0.010
26323029.000	3.044	0.010
26323030.000	3.044	0.020
26323031.000	3.041	0.020
26323032.000	3.041	0.020
26323033.000	3.041	0.020
26323034.000	3.041	0.020
26323035.000	3.041	0.020
26323036.000	3.041	0.020
26323037.000	3.041	0.030
26323038.000	3.041	0.030
26323039.000	3.041	0.030
26323040.000	3.041	0.030
26323041.000	3.051	0.030
26323042.000	3.051	0.030
26323043.000	3.051	0.040
26323044.000	3.051	0.040
26323045.000	3.051	0.040
26323046.000	3.051	0.040
26323047.000	3.051	0.040
26323048.000	3.051	0.050
26323049.000	3.051	0.050
26323050.000	3.051	0.050
26323051.000	3.048	0.050
26323052.000	3.048	0.050
26323053.000	3.048	0.060
26323054.000	3.048	0.060
26323055.000	3.048	0.060
26323056.000	3.048	0.060
26323057.000	3.048	0.060
26323058.000	3.048	0.070
26323059.000	3.048	0.070
26323060.000	3.048	0.070
26323061.000	3.050	0.070
26323062.000	3.050	0.080
26323063.000	3.050	0.080
26323064.000	3.050	0.080
26323065.000	3.050	0.080
26323066.000	3.050	0.090
26323067.000	3.050	0.090
26323068.000	3.050	0.090
26323069.000	3.050	0.090
26323070.000	3.050	0.100
26323071.000	3.047	0.100
26323072.000	3.047	0.100
26323073.000	3.047	0.100
26323074.000	3.047	0.100
26323075.000	3.047	0.110
26323076.000	3.047	0.110
26323077.000	3.047	0.110
26323078.000	3.047	0.110
26323079.000	3.047	0.120
26323080.000	3.047	0.120
26323081.000	3.045	0.120
26323082.000	3.045	0.120
26323083.000	3.045	0.130
26323084.000	3.045	0.130
26323085.000	3.045	0.130
26323086.000	3.045	0.130
26323087.000	3.045	0.130
26323088.000	3.045	0.140
26323089.000	3.045	0.140
26323090.000	3.045	0.140
26323091.000	3.043	0.140
26323092.000	3.043	0.140
26323093.000	3.043	0.140
26323094.000	3.043	0.140
26323095.000	3.043	0.150
26323096.000	3.043	0.150
26323097.000	3.043	0.150
26323098.000	3.043	0.150
26323099.000	3.043	0.150
26323100.000	3.043	0.150
26323101.000	3.045	0.150
26323102.000	3.045	0.150
26323103.000	3.045	0.150
26323104.000	3.045	0.150
26323105.000	3.045	0.150
26323106.000	3.045	0.150
26323107.000	3.045	0.150
26323108.000	3.045	0.160
26323109.000	3.045	0.160
26323110.000	3.045	0.160
26323111.000	3.048	0.160
26323112.000	3.048	0.160
26323113.000	3.048	0.160
26323114.000	3.048	0.160
26323115.000	3.048	0.160
26323116.000	3.048	0.160
26323117.000	3.048	0.160
26323118.000	3.048	0.160
26323119.000	3.048	0.160
26323120.000	3.048	0.160
26323121.000	3.052	0.160
26323122.000	3.052	0.160
26323123.000	3.052	0.160
26323124.000	3.052	0.160
26323125.000	3.052	0.160
26323126.000	3.052	0.160
26323127.000	3.052	0.160
26323128.000	3.052	0.160
26323129.000	3.052	0.160
26323130.000	3.052	0.160
26323131.000	3.034	0.160
26323132.000	3.034	0.160
26323133.000	3.034	0.160
26323134.000	3.034	0.160
26323135.000	3.034	0.160
26323136.000	3.034	0.160
26323137.000	3.034	0.160
26323138.000	3.034	0.160
26323139.000	3.034	0.160
