WeldID:	3568	WeldType nr:	1	WeldError	3	RincoStatus:	0x20000	WeldEnd:	0x4	DisplAfterWeld:0.300	DisplAfterCool:0.440	FrameNumber: 11	StringerNumber: 15	SpotNumber: 02
92773505.000	0.000
92773506.000	37.987
92773515.000	168.601
92773525.000	377.980
92773535.000	605.084
92773544.000	801.093
92773554.000	952.548
92773565.000	1075.056
92773575.000	1177.082
92773585.000	1256.643
92773595.000	1324.974
92773605.000	1392.419
92773615.000	1451.416
92773625.000	1513.403
92773635.000	1570.047
92773645.000	1626.871
92773655.000	1675.168
92773665.000	1724.199
92773675.000	1775.274
92773685.000	1829.896
92773695.000	1873.918
92773705.000	1924.058
92773715.000	1975.631
92773725.000	2027.172
92773735.000	2072.428
92773745.000	2111.351
92773755.000	2163.626
92773765.000	2209.030
92773775.000	2251.464
92773786.000	2285.979
92773795.000	2317.541
92773805.000	2354.837
92773815.000	2385.321
92773826.000	2416.671
92773835.000	2430.660
92773845.000	2453.835
92773855.000	2470.850
92773865.000	2498.944
92773875.000	2507.385
92773885.000	2527.621
92773895.000	2541.915
92773905.000	2562.776
92773914.000	2574.258
92773925.000	2585.790
92773935.000	2596.021
92773945.000	2610.810
92773955.000	2619.872
92773965.000	2626.867
92773975.000	2635.650
92773985.000	2653.686
92773995.000	2672.437
92774005.000	2699.008
92774015.000	2716.896
92774026.000	2749.069
92774035.000	2784.361
92774045.000	2835.490
92774055.000	2878.563
92774065.000	2915.044
92774075.000	2931.010
92774085.000	2931.411
92774095.000	2917.184
92774105.000	2892.407
92774116.000	2875.725
92774125.000	2868.627
92774135.000	2865.707
92774144.000	2856.128
92774155.000	2844.270
92774165.000	2845.610
92774175.000	2846.723
92774185.000	2846.792
92774196.000	2841.864
92774205.000	2842.185
92774215.000	2847.216
92774225.000	2854.744
92774235.000	2859.107
92774245.000	2855.518
92774254.000	2859.306
92774265.000	2871.281
92774275.000	2874.824
92774285.000	2875.034
92774295.000	2870.604
92774305.000	2874.069
92774314.000	2873.435
92774325.000	2868.745
92774335.000	2861.203
92774345.000	2863.486
92774355.000	2870.557
92774365.000	2876.291
92774374.000	2872.894
92774385.000	2873.340
92774395.000	2875.876
92774406.000	2882.033
92774415.000	2887.990
92774425.000	2894.970
92774436.000	2910.356
92774445.000	2933.868
92774455.000	2951.577
92774464.000	2962.911
92774475.000	2965.697
92774485.000	2979.117
92774494.000	2986.006
92774505.000	2999.372
92774516.000	3005.635
92774525.000	3012.754
92774535.000	3015.493
92774544.000	3022.928
92774555.000	3020.576
92774565.000	3013.993
92774574.000	3012.268
92774585.000	3010.636
92774595.000	3000.859
92774605.000	2976.518
92774615.000	2952.495
92774625.000	2934.272
92774635.000	2904.052
92774645.000	2872.476
92774656.000	2841.753
92774665.000	2838.036
92774675.000	2845.276
92774684.000	2855.121
92774695.000	2877.669
92774705.000	2898.474
92774715.000	2935.076
92774725.000	2958.298
92774735.000	2991.080
92774744.000	2994.540
92774755.000	2996.062
92774765.000	2993.734
92774775.000	3003.641
92774785.000	2999.632
92774794.000	2986.099
92774805.000	2990.011
92774815.000	3000.889
92774824.000	3000.052
92774835.000	2997.483
92774845.000	3007.010
92774856.000	3033.519
92774865.000	3045.999
92774875.000	3045.999
92774976.000	0.000
