WeldID:	3244	WeldType nr:	1	WeldError	3	RincoStatus:	0x20000	WeldEnd:	0x4	DisplAfterWeld:0.160	DisplAfterCool:0.280	FrameNumber: 02	StringerNumber: 11	SpotNumber: 02
3566505.000	0.000
3566506.000	43.626
3566515.000	162.629
3566525.000	333.566
3566535.000	509.833
3566545.000	695.057
3566555.000	878.313
3566565.000	1056.102
3566574.000	1200.378
3566585.000	1288.181
3566594.000	1377.148
3566605.000	1500.720
3566615.000	1660.572
3566626.000	1819.440
3566635.000	1922.557
3566645.000	1996.398
3566654.000	2062.142
3566665.000	2138.533
3566675.000	2193.383
3566684.000	2274.665
3566695.000	2311.085
3566705.000	2345.293
3566715.000	2327.217
3566725.000	2316.123
3566735.000	2329.115
3566744.000	2344.021
3566755.000	2357.805
3566765.000	2373.890
3566774.000	2392.964
3566785.000	2408.564
3566795.000	2424.541
3566805.000	2442.622
3566815.000	2462.701
3566824.000	2477.583
3566835.000	2482.576
3566845.000	2494.395
3566854.000	2508.293
3566865.000	2521.951
3566875.000	2523.968
3566885.000	2517.909
3566895.000	2520.673
3566905.000	2527.043
3566914.000	2544.984
3566925.000	2560.994
3566935.000	2586.596
3566945.000	2610.298
3566955.000	2636.406
3566966.000	2659.233
3566975.000	2682.723
3566985.000	2709.358
3566994.000	2733.050
3567005.000	2756.511
3567015.000	2773.272
3567025.000	2794.496
3567035.000	2815.429
3567045.000	2836.084
3567054.000	2849.517
3567065.000	2860.123
3567075.000	2873.449
3567085.000	2889.736
3567095.000	2905.100
3567105.000	2909.047
3567114.000	2918.186
3567125.000	2926.070
3567135.000	2943.342
3567145.000	2950.272
3567154.000	2951.706
3567165.000	2954.224
3567175.000	2965.761
3567185.000	2977.527
3567195.000	2977.111
3567205.000	2973.463
3567214.000	2977.489
3567225.000	2985.145
3567235.000	2994.218
3567245.000	2975.064
3567254.000	2957.866
3567265.000	2929.780
3567274.000	2940.391
3567285.000	2955.465
3567295.000	2974.795
3567305.000	2979.031
3567315.000	2972.492
3567325.000	2971.718
3567334.000	2965.303
3567345.000	2956.814
3567355.000	2954.512
3567365.000	2962.838
3567375.000	2964.493
3567385.000	2961.972
3567394.000	2964.598
3567405.000	2977.111
3567415.000	2984.918
3567424.000	2981.094
3567435.000	2980.334
3567445.000	2993.433
3567455.000	3012.864
3567465.000	3026.617
3567475.000	3027.338
3567484.000	3033.925
3567495.000	3040.530
3567504.000	3051.071
3567515.000	3047.829
3567525.000	3043.817
3567535.000	3037.216
3567544.000	3040.697
3567555.000	3033.680
3567565.000	3028.458
3567575.000	3010.529
3567585.000	3003.762
3567594.000	2985.491
3567605.000	2970.966
3567615.000	2951.455
3567624.000	2948.314
3567635.000	2950.933
3567645.000	2950.936
3567655.000	2923.474
3567665.000	2894.471
3567675.000	2864.757
3567685.000	2849.169
3567695.000	2823.206
3567705.000	2795.952
3567715.000	2768.320
3567724.000	2754.845
3567735.000	2742.753
3567744.000	2721.818
3567755.000	2693.023
3567765.000	2671.644
3567775.000	2653.860
3567785.000	2641.839
3567795.000	2625.661
3567804.000	2607.080
3567815.000	2598.377
3567825.000	2592.931
3567834.000	2578.802
3567845.000	2553.275
3567854.000	2530.857
3567865.000	0.000
