WeldID:	1936	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.274	DisplAfterCool:0.410	FrameNumber: 03	StringerNumber: 13	SpotNumber: 01
WeldID:	1937	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.280	DisplAfterCool:0.330	FrameNumber: 03	StringerNumber: 13	SpotNumber: 01
WeldID:	1938	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.910	DisplAfterCool:0.980	FrameNumber: 03	StringerNumber: 13	SpotNumber: 02
WeldID:	1939	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.730	DisplAfterCool:0.780	FrameNumber: 03	StringerNumber: 13	SpotNumber: 03
WeldID:	1940	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.550	DisplAfterCool:0.600	FrameNumber: 03	StringerNumber: 13	SpotNumber: 04
WeldID:	1941	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.160	DisplAfterCool:0.220	FrameNumber: 03	StringerNumber: 13	SpotNumber: 05
WeldID:	1942	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:1.150	DisplAfterCool:1.250	FrameNumber: 03	StringerNumber: 13	SpotNumber: 02
WeldID:	1943	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.160	DisplAfterCool:0.190	FrameNumber: 03	StringerNumber: 13	SpotNumber: 03
WeldID:	1944	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.540	DisplAfterCool:0.620	FrameNumber: 03	StringerNumber: 13	SpotNumber: 03
WeldID:	1945	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.160	DisplAfterCool:0.210	FrameNumber: 03	StringerNumber: 13	SpotNumber: 04
WeldID:	1946	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:1.430	DisplAfterCool:1.600	FrameNumber: 03	StringerNumber: 13	SpotNumber: 05
WeldID:	1947	WeldType nr:	0	WeldError	0	RincoStatus:	0x0	WeldEnd:	0x4	DisplAfterWeld:0.780	DisplAfterCool:0.830	FrameNumber: 03	StringerNumber: 13	SpotNumber: 06
